79.150.233.11 - - [17/Jan/2021:11:32:11 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 325046
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/m/Marca?init=true HTTP/1.1" 200 11816
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/dwr/util.js?ox=6.4.2 HTTP/1.1" 304 -
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:36 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:37 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 31464
79.150.233.11 - - [17/Jan/2021:11:32:37 +0100] "GET /favicon.ico HTTP/1.1" 404 610
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/m/facturasPendientes?init=true HTTP/1.1" 200 12000
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/xava/editors/js/textEditor.js?ox=6.4.2 HTTP/1.1" 200 88
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 61310
79.150.233.11 - - [17/Jan/2021:11:32:38 +0100] "GET /favicon.ico HTTP/1.1" 404 610
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "GET /formes/m/Marca?init=true HTTP/1.1" 200 11816
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:40 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 31464
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "GET /formes/m/Empleado?init=true HTTP/1.1" 200 11858
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:41 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 32616
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "GET /formes/m/CategoriaDelArticulo?init=true HTTP/1.1" 200 12030
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:42 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 36402
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "GET /formes/m/Pedido?init=true HTTP/1.1" 200 11824
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:43 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 26500
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "GET /formes/m/tpv?init=true HTTP/1.1" 200 11780
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1100
79.150.233.11 - - [17/Jan/2021:11:32:44 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35876
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "GET /formes/m/Producto?init=true HTTP/1.1" 200 11852
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:45 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 342990
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /formes/m/Cliente?init=true HTTP/1.1" 200 11838
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1179
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 10542
79.150.233.11 - - [17/Jan/2021:11:32:46 +0100] "GET /favicon.ico HTTP/1.1" 404 610
79.150.233.11 - - [17/Jan/2021:11:32:50 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 43381
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/m/Producto?init=true HTTP/1.1" 200 11852
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/dwr/interface/Modules.js?ox=6.4.2 HTTP/1.1" 200 970
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/dwr/util.js?ox=6.4.2 HTTP/1.1" 304 -
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/dwr/interface/Folders.js?ox=6.4.2 HTTP/1.1" 200 235
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/dwr/interface/Module.js?ox=6.4.2 HTTP/1.1" 200 1286
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/dwr/interface/Tab.js?ox=6.4.2 HTTP/1.1" 200 992
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/dwr/interface/View.js?ox=6.4.2 HTTP/1.1" 200 540
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "GET /formes/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 750
79.150.233.11 - - [17/Jan/2021:11:32:52 +0100] "POST /formes/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1197
79.150.233.11 - - [17/Jan/2021:11:32:53 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 342990
79.150.233.11 - - [17/Jan/2021:11:32:54 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 56876
79.150.233.11 - - [17/Jan/2021:11:33:09 +0100] "POST /formes/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 341107
192.241.221.29 - - [17/Jan/2021:11:40:22 +0100] "GET /hudson HTTP/1.1" 404 610
